# NodeID	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Attribute9	Attribute10	Attribute11	Attribute12	Attribute13	Attribute14	Attribute15	Attribute16	Attribute17	Attribute18	Attribute19	Attribute20	_id	OutDeg	Pagerank
IpKwbF1TUb7rg4H3UA	23413870	15	0	36.52663	-4.628312				IpKwbF1TUb7rg4H3UA	23413870	Don Alberto	pdyw4ktQULxaAViwpQ	12602102	Malaga	DbRw23lQUL_5EX_WEQ	12578029	Andalusia	oVKj1ohTUb5V1poSBg	23424950	Spain	502	1	0.000002
9agzushUV7KBZYcvqw	55843804	15	0	48.835642	2.378947				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	503	1	0.000003
Fw9IS65TVr.gE5Wh	2455592	16	0	38.904167	-77.022807				aKGrC25TV7vTJcir	2514815	Washington	r7KcVlZQUL8J2lfjCQ	12587802	District of Columbia	.9.rXhhTUb5eYUuK	2347567	District of Columbia	nz.gsghTUb4c2WAecA	23424977	United States	504	1	0.000002
2lPUphpVVL9Ika8	465663	15	0	-34.609554	-58.388954				2lPUphpVVL9Ika8	465663	Lanús	vYrdY3hTUrqH7yVDZQ	20070600	Lanús	thCgStxTUb4Npad2	2344675	Buenos Aires	lvIrTvtTUb6d8j.uQQ	23424747	Argentina	505	1	0.000003
oWcPbVBTUrrITsIGlw	20094312	16	0	51.522005	-0.108575				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	506	1	0.000003
5jc2IDtTVLm5C3Bk1g	26332322	15	0	43.650733	-79.373592				6SULVp5VU7vq	4118	Toronto	PvbFVUxTW7kikudbuA	29375205	Toronto	KAOZv3VTUb6vc1Fc	2344922	Ontario	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	507	3	0.000006
TC9wUkZTUb6ztx6o	2344820	10	0	20.542471	96.753845										TC9wUkZTUb6ztx6o	2344820	Shan State	huTyhQBTUb6qB7dS_g	23424763	Myanmar	508	1	0.000002
x3zMo0VTUb2qkWDh	2379862	16	0	39.953631	-75.15659				OIVEhkNTVr0.0wRH	2471217	Philadelphia	syVApTFQUL9MsC2QHg	12589778	Philadelphia	fGSdmohTUb6YMlQa	2347597	Pennsylvania	nz.gsghTUb4c2WAecA	23424977	United States	509	1	0.000002
TVimgaZTUbxeTurO	2369155	16	0	42.611143	-88.090749				TVimgaZTUbxeTurO	2369155	Brighton	GgQTTn5QUL9gbekpCA	12590563	Kenosha	3cBQPq9TUb6FvPAL	2347608	Wisconsin	nz.gsghTUb4c2WAecA	23424977	United States	510	1	0.000003
5yNynAhTUb.FM.SzMA	23512060	15	0	37.766211	-122.512536				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	511	1	0.000002
KhlsNLBYVrKYNFs	948008	16	0	35.517522	24.020121				KhlsNLBYVrKYNFs	948008	Canea	MUDQWS5QUL86wzWrsw	12591116	Chania	TILEaBpQUL_WGX_qJw	12577885	Kriti	s1JMkOJTUb5LfB9USg	23424833	Greece	512	1	0.000003
_TrOye1TVr3b2bfz	2470874	16	0	38.235723	-122.644425				_TrOye1TVr3b2bfz	2470874	Petaluma	67pETcpQUL9V_qpc4g	12587718	Sonoma	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	513	2	0.000004
5dsPAV9WVLtBjQ4	761739	15	0	41.404287	2.152354				p.gvf6dWV7k1Gpg	753692	Barcelona	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	514	1	0.000002
jGGitGdUV7LFV0femA	55864606	14	0	39.297791	-76.586766				4SFEDvdTUb8EVcKC	2358820	Baltimore	5dfQJtBQUL._Y0UdfQ	12588679	Baltimore City	hcB5icNTUb4v8pAc	2347579	Maryland	nz.gsghTUb4c2WAecA	23424977	United States	515	1	0.000003
boMkQLZTVLIVRNGXRQ	26822684	15	0	48.998211	8.37641				ukFZOyVXVL5G0V0	664942	Karlsruhe	V7lVhndTUroKlHJd9g	20071085	Stadtkreis Karlsruhe	4RlaB8lTUb5UnfX4	2345481	Baden-Wurttemberg	h7eZVDlTUb50Btij9Q	23424829	Germany	516	1	0.000002
MMmAYfhXU7nvEwo	613836	15	0	48.694526	6.182461				MMmAYfhXU7nvEwo	613836	Nancy	GaIHndxQUL.ZaO0WaA	12597176	Meurthe-et-Moselle	tcXnU0xWU7_DQtMC	7153322	Lorraine	lbWye9tTUb6GOcp80w	23424819	France	517	1	0.000003
0r2bQrZTUb7SUIZ0	2347359	12	0	-2.455636	34.77499										0r2bQrZTUb7SUIZ0	2347359	Mara	YhQ3yHpTUb4clWyAtQ	23424973	Tanzania	518	1	0.000002
r4BiHa5TVr9UVRXT	2452887	15	0	33.886279	-118.299922				ue_cLqlTVrpnPwgI	2408830	Gardena	.D8LiGdQUL_LN4aBcw	12587688	Los Angeles	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	519	1	0.000002
F8iAcCRVV72sJzU	457197	14	0	-26.078987	-53.052892				F8iAcCRVV72sJzU	457197	Francisco Beltrão	pviyOlxQUL8fkF4IYg	12580497	Francisco Beltrão	zzJj7MdTUb7QTs9E	2344859	Parana	xQfoS31TUb6eduaTWQ	23424768	Brazil	520	1	0.000003
bn9EVXFTUrtTqtSMUQ	20139847	12	0	45.130166	6.800708				bn9EVXFTUrtTqtSMUQ	20139847	Rochemolles	Xh0UfNJQUL.e73ff3g	12591807	Turin	307mjFpWU7_pJ_8S	7153341	Piedmont	5QqgvRVTUb7tSzaDpQ	23424853	Italy	521	1	0.000002
8E2.bo1UV7KyaRFkUQ	55862989	16	0	55.646883	12.55498				iHGCOnNUV75MYM0	554890	Copenhagen	6fLb_oJTWr9.L2vDZA	28583793	Copenhagen	RpwHf.hTWrlovyIl3w	28362583	Hovedstaden	wzcKZZdTUb7wa1WOFw	23424796	Denmark	522	1	0.000002
gbeuSM5TUrhOORC33g	20219917	16	0	40.41592	-3.714518				uTYMKONWVLwFNrE	766273	Madrid	tbbWAcFQULxlR.kpfA	12602090	Madrid	z1N32XdQUL_NGlw7Tw	12578024	Madrid	oVKj1ohTUb5V1poSBg	23424950	Spain	523	1	0.000003
F_qiuc9TVL1AibMYDg	26793978	9	0	-37.219393	-72.362823							F_qiuc9TVL1AibMYDg	26793978	Biobio Province	YumHDzJTUb58NWq7	2345023	Biobio Region	FvjOFOJTUb63qNmf5g	23424782	Chile	524	1	0.000003
aZe42J5TUb6mIiaJ	2344915	5	0	53.553362	-113.510742										aZe42J5TUb6mIiaJ	2344915	Alberta	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	525	4	0.000007
iEHamRRTVrk_XRNO	2435748	13	0	46.841641	-91.995649				uxkm4s1TUbMH2ntM	2394207	Duluth	aRNz_qxQUL.yi2vNiA	12588868	St. Louis	nQHRI5hTUb6BzMQh	2347582	Minnesota	nz.gsghTUb4c2WAecA	23424977	United States	526	1	0.000003
nYIY4pZTWrhln7dM8w	28288862	15	0	39.949539	-75.164315				OIVEhkNTVr0.0wRH	2471217	Philadelphia	syVApTFQUL9MsC2QHg	12589778	Philadelphia	fGSdmohTUb6YMlQa	2347597	Pennsylvania	nz.gsghTUb4c2WAecA	23424977	United States	527	1	0.000003
FetG1OZTWrgxkv5sUg	28297399	15	0	41.885242	-87.627922				prbd60NTUb2haaDH	2379574	Chicago	O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	528	2	0.000003
fS64fQxZV7OBpaM	859348	12	0	70.664715	23.688497				fS64fQxZV7OBpaM	859348	Hammerfest	XNAz45dQUL9q1zE4hQ	12592790	Hammerfest Kommune	3Bin_ixTUb4bxYyw	2346388	Finnmark Fylke	.w.HEL1TUb59cTCREg	23424910	Norway	529	1	0.000002
i.NnHuFQULxNJNKwrg	12646808	14	0	45.004288	-1.201243				i.NnHuFQULxNJNKwrg	12646808	Lacanau	7XwMzRVQUL_2w4kk8w	12597132	Gironde	0YzrjAFWU7_L4g1n	7153309	Aquitaine	lbWye9tTUb6GOcp80w	23424819	France	530	1	0.000003
RZwZdJ1VVrNQj3k	449699	13	0	-23.617159	-46.570014				RZwZdJ1VVrNQj3k	449699	Sao Caetano do Sul	wZpiIQhQUL8xTYM4LA	12582299	São Caetano do Sul	RANHF.pTUb7n07l1	2344868	Sao Paulo	xQfoS31TUb6eduaTWQ	23424768	Brazil	531	1	0.000002
h1.eq4dYUrJOlAw	908572	16	0	59.860004	17.633174				h1.eq4dYUrJOlAw	908572	Uppsala	4SNnE9lQUL9WVCakyw	12587412	Uppsala	.YR_YkRTUb5_QaAN	2347062	Uppsala	mibsDc9TUb5EaJuQAQ	23424954	Sweden	532	1	0.000003
4Pxn.HRZUr2_IA	80765	16	0	18.049847	-63.119701				4Pxn.HRZUr2_IA	80765	Marigot							k5TD8v5UVLr40foOrg	56042305	Saint-Martin	533	2	0.000004
UVz7HM1UV7J2fJYrrw	55843836	13	0	48.852743	2.284426				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	534	1	0.000002
lXKHtRNTVLvuQiD2.Q	26198148	16	0	29.463895	117.587339							lXKHtRNTVLvuQiD2.Q	26198148	Jingdezhen	D1KLo0JQUL8XQBMQKg	12577993	Jiangxi	MH3w3ENTUb45a2.GqA	23424781	China	535	2	0.000004
R.Lvg3hTULh86p3e	2227332	16	0	35.676376	51.423676				Hn3KK6xTUL.q3hwR	2251945	Tehran				pc9Ss8JTUb4uoU4v	2345785	Tehran	.aJWOSlTUb6stinYXA	23424851	Iran	536	1	0.000002
teYaVoBUV7NQYBNnvw	55992199	16	0	40.573205	-73.980324				.skCPTpTVr.Q3WKW	2459115	New York	CldNEG9QUL_lkqUcYA	12589335	Brooklyn	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	537	1	0.000002
Hu_Ta2hQULzJwwKcBQ	12602542	16	0	50.569156	4.176837				Hu_Ta2hQULzJwwKcBQ	12602542	Ecaussinnes	ZsL31ONQUL.YyBH2Zg	12591759	Soignies	kbOAEOdWU7_5Bt8x	7153299	Hainault	KAx7uAdTUb4BXhB.8Q	23424757	Belgium	538	1	0.000003
RR7S7LxSVrI0jjQ	348227	15	0	-33.414418	-70.580763				RR7S7LxSVrI0jjQ	348227	Las Condes	2oBcNG9TVL1vPOPB6A	26794015	Santiago Province	t0U.tqZTUb4y2ezQ	2345029	Santiago Metropolitan Region	FvjOFOJTUb63qNmf5g	23424782	Chile	539	1	0.000003
tyg5vJ5TUb.WE4Mw	2358123	16	0	42.349695	-71.077337				5MvaTZJTUbx1uPnP	2367105	Boston	VWDpFBNQUL.4PrJx4A	12588712	Suffolk	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	540	2	0.000004
y.vs49NXU79LAyM	615535	14	0	43.518244	3.904438				y.vs49NXU79LAyM	615535	Palavas-les-Flots	GsNMT9dQUL.GP.RsTw	12597179	Herault	HU5ywXxWU79B1LWJ	7153320	Languedoc-Roussillon	lbWye9tTUb6GOcp80w	23424819	France	541	1	0.000003
D2DfXyZWUbp448g	730066	16	0	52.078477	4.302091				kf4qwzhWULzxzfQ	726874	The Hague	vHlsMVVQUL9osCWhHQ	12592017	The Hague	jv28O8hTUb4BVhxu	2346383	South Holland	Exbw8apTUb6236fOVA	23424909	Netherlands	542	1	0.000002
n_JWOgNYUroukLhVlA	90036335	12	0	34.66748	133.936309				mFPRWdRYUrrVkzDRKw	90036018	Okayama-shi	ztU1fhdYUrojiPpJMg	90035255	Naka-ku	mdC_1c1TUb6835CZ	2345880	Okayama Prefecture	W3QedCZTUb5Ez.rF.Q	23424856	Japan	543	1	0.000002
ETyqvvVTWrif0T_6dQ	28288712	15	0	37.770019	-122.45092				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	544	2	0.000004
LVfI4R9WU7Nhn64	719533	16	0	43.893501	8.040382				JjqAvR9WULup19M	721094	Porto Maurizio	JaAxvBtQUL9.eMwT8Q	12591858	Imperia	DrX_vb9WU7.Thkk8	7153337	Liguria	5QqgvRVTUb7tSzaDpQ	23424853	Italy	545	2	0.000004
no_Q1rJTULxN9KCRnQ	22661293	15	0	41.073058	-5.566034				no_Q1rJTULxN9KCRnQ	22661293	Vellés	GriQ3FNQULxDBkXM0g	12602119	Salamanca	OTZEH69QUL.4uFJGYQ	12578033	Castille and Leon	oVKj1ohTUb5V1poSBg	23424950	Spain	546	1	0.000003
NAyKq4JWULJTPIo	728610	14	0	51.906392	4.456329				lhM3WGRWUbndGLo	733075	Rotterdam	B0okv3lQUL8MvXfLPg	12592374	Rotterdam	jv28O8hTUb4BVhxu	2346383	South Holland	Exbw8apTUb6236fOVA	23424909	Netherlands	547	1	0.000002
uEml85dTVrvbZSqD	2413753	16	0	44.500962	-88.06235				uEml85dTVrvbZSqD	2413753	Green Bay	nV02__FQUL_2rSW1ew	12590538	Brown	3cBQPq9TUb6FvPAL	2347608	Wisconsin	nz.gsghTUb4c2WAecA	23424977	United States	548	1	0.000003
tgPXHuNWV73uqb0	757702	16	0	42.793408	-1.694002				tgPXHuNWV73uqb0	757702	Zizur Mayor/Zizur Nagusia	yPiugQVQULw9bsyhxw	12602092	Navarre	42U0gx9QUL98OuOmdA	12578026	Navarre	oVKj1ohTUb5V1poSBg	23424950	Spain	549	1	0.000003
2jVkHDdTVrOgjVDX	2495947	16	0	44.636818	-124.062337				2jVkHDdTVrOgjVDX	2495947	South Beach	m5sUcsNQUL83auBxQQ	12589712	Lincoln	nWffZiZTUb4mWuFa	2347596	Oregon	nz.gsghTUb4c2WAecA	23424977	United States	550	1	0.000003
sXUEJOpTVryEkDyI	2460934	16	0	42.366336	-71.062375				5MvaTZJTUbx1uPnP	2367105	Boston	VWDpFBNQUL.4PrJx4A	12588712	Suffolk	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	551	1	0.000002
T7rL6mBUV7JalZ08HA	55864590	13	0	40.777108	-73.969745				.skCPTpTVr.Q3WKW	2459115	New York	eFEYI5ZQUL_VqqpXvg	12589342	Manhattan	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	552	2	0.000004
Sq8PmjxTVrxcEJpp	2468166	16	0	46.77519	-121.746515				Sq8PmjxTVrxcEJpp	2468166	Paradise Inn	Uf8Je5pQUL._aKXH3A	12590466	Pierce	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	553	2	0.000004
bwtYLQ5TUb0WKTjd	2376066	16	0	34.045627	-118.564871				7Z5HMmpTVr4VzDpD	2442047	Los Angeles	.D8LiGdQUL_LN4aBcw	12587688	Los Angeles	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	554	1	0.000003
zycK_jRTUrpRQdjcxw	20094326	16	0	51.492279	-0.156378				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	555	3	0.000005
ZPUqbzRTWr2zRZejKQ	28751395	16	0	40.807609	-73.960411				.skCPTpTVr.Q3WKW	2459115	New York	eFEYI5ZQUL_VqqpXvg	12589342	Manhattan	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	556	1	0.000002
9i.ew99WVrjV_TI	742322	12	0	38.950932	-9.235382				9i.ew99WVrjV_TI	742322	Jeromelo	RqU2IfpQUL_kVYOPJA	12596425	Sobral de Monte Agraço	CtXbe4BTUb5BgTOv	2346573	Lisbon	MdFHJtRTUb5nEKAgcw	23424925	Portugal	557	1	0.000003
5S4UoPRYVbv6fw8	971706	16	0	50.826673	4.37362				b_4P.TNYVLL65Ls	968019	Bruxelles	rN6vx6NQUL9GLPFzvw	12591762	Brussel Hoofdstad	XgOq1xdUV7OlE4LmsQ	55965974	Capital Region of Brussels	KAx7uAdTUb4BXhB.8Q	23424757	Belgium	558	1	0.000002
og8iE2VTVrwEveVK	2468964	16	0	34.142436	-118.142504				og8iE2VTVrwEveVK	2468964	Pasadena	.D8LiGdQUL_LN4aBcw	12587688	Los Angeles	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	559	1	0.000003
lOfvpopYWrrC	9807	15	0	49.239471	-123.130495				lOfvpopYWrrC	9807	Vancouver	emTQ4FlTW7nupnbp2Q	29375222	Greater Vancouver	VjS6xONTUb6pGKV0	2344916	British Columbia	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	560	1	0.000002
hNeemW5TULNMtYwY	2296844	12	0	24.861596	120.998697				hNeemW5TULNMtYwY	2296844	Chupei City	1KpSCl5TUb7X2.tb	2347334	Hsinchu County	7mzqiStTUrqdyCyxvg	20070335	Taiwan	FnYzsLVTUb7w3bcfIg	23424971	Taiwan	561	1	0.000002
AeB9oJFTVrI4yBc7Tg	24865733	14	0	45.757403	4.826903				gUrZ2NhXUrPDYlI	609125	Lyon	83k82XBQUL.FtjjXjQ	12597185	Rhone	GJLKnpBWU7.2Dufz	7153329	Rhone-Alpes	lbWye9tTUb6GOcp80w	23424819	France	562	1	0.000002
KGIRimxTUb2ROnM5	2374643	16	0	37.32	-89.527308				KGIRimxTUb2ROnM5	2374643	Cape Girardeau	tGvRwtZQUL8LY0NXWQ	12588981	Cape Girardeau	rLGx4JpTUb6lauZn	2347584	Missouri	nz.gsghTUb4c2WAecA	23424977	United States	563	1	0.000003
FF1JITNTUb9hnRkQ	2352824	13	0	35.105445	-106.629652				FF1JITNTUb9hnRkQ	2352824	Albuquerque	aTfxqz9QUL9by9cNeQ	12589279	Bernalillo	4s2ZHg5TUb4ENL4T	2347590	New Mexico	nz.gsghTUb4c2WAecA	23424977	United States	564	1	0.000003
qTEYfaBTULNGk420	2295316	12	0	11.245334	75.773735				qTEYfaBTULNGk420	2295316	Kozhikode	Xsge6JVQUL.oZM2X7g	12586471	Kozhikode	E7cp.vxTUb6RfA_l	2345747	Kerala	kZ2lUVFTUb7CK_DAfA	23424848	India	565	3	0.000006
cJVQZeBQVLjsOUY	162158	12	0	21.789867	-72.197513				cJVQZeBQVLjsOUY	162158	The Bight Settlements				X3iwEARTVr8HHr5PVw	24549933	Providencales and West Caicos	qb1.Yo5TUb6DHVnwDA	23424962	Turks and Caicos Islands	566	1	0.000002
rYiJKSFYUryFXHA	906303	14	0	58.941872	17.784912				rYiJKSFYUryFXHA	906303	Stora Vika	CTbNeSlQUL_j89VpDA	12587471	Nynäshamn	SSTJIyZTUb45Oxmo	2347067	Stockholm	mibsDc9TUb5EaJuQAQ	23424954	Sweden	567	1	0.000002
ppW1wclTVrxgUOet	2465712	15	0	43.701466	-90.579292				ppW1wclTVrxgUOet	2465712	Ontario	Zx78zSBQUL8WBP7DMw	12590596	Vernon	3cBQPq9TUb6FvPAL	2347608	Wisconsin	nz.gsghTUb4c2WAecA	23424977	United States	568	1	0.000003
IVkClXFTWr2KeCe28Q	28745915	16	0	39.38686	-75.571078				IVkClXFTWr2KeCe28Q	28745915	Taylors Bridge	Fcfnm_lQUL.aNKMn2w	12587800	New Castle	icXfKotTUb7qCIOn	2347566	Delaware	nz.gsghTUb4c2WAecA	23424977	United States	569	1	0.000003
Xb1caAlTUbJiWJNK	2388043	14	0	44.691111	-86.255164				Xb1caAlTUbJiWJNK	2388043	Crystallia	2C1o5jxQUL_Dq8AC3Q	12588723	Benzie	XrEivL1TUb46TSNK	2347581	Michigan	nz.gsghTUb4c2WAecA	23424977	United States	570	1	0.000002
UaZ6DB1TWrmz_fMtjg	28358204	16	0	18.117155	-62.9744													k5TD8v5UVLr40foOrg	56042305	Saint-Martin	571	2	0.000003
opY.MKJWU7livWI	713860	16	0	43.925829	8.115275				opY.MKJWU7livWI	713860	Cervo	JaAxvBtQUL9.eMwT8Q	12591858	Imperia	DrX_vb9WU7.Thkk8	7153337	Liguria	5QqgvRVTUb7tSzaDpQ	23424853	Italy	572	1	0.000002
oztzbzpXU7MsfgA	619068	16	0	49.254009	4.020174				oztzbzpXU7MsfgA	619068	Reims	4EmCdmxQUL_TVXetTw	12597123	Marne	2mGGPypWU79n_Zk.	7153315	Champagne-Ardenne	lbWye9tTUb6GOcp80w	23424819	France	573	1	0.000002
nfuBQV1UVbOgdxc	579041	16	0	47.6408	6.865478				nfuBQV1UVbOgdxc	579041	Belfort	cbHQZlpQUL9rS6jjDQ	12597154	Territoire de Belfort	d7ehoU9WU7.BbGS1	7153317	Franche-Comte	lbWye9tTUb6GOcp80w	23424819	France	574	1	0.000002
Ji_NIsJTVr2CFKG8	2475472	15	0	40.638666	-74.141514				.skCPTpTVr.Q3WKW	2459115	New York	O7bntF9QUL9uDH7JPQ	12589354	Staten Island	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	575	1	0.000002
9eU8iRBTUb7DoLpj	2346199	10	0	31.184021	-3.980827										9eU8iRBTUb7DoLpj	2346199	Er Rachidia	QdcM3IFTUb6l.M6Xag	23424893	Morocco	576	1	0.000003
.pYz8lhUV7tR4Nw	551741	16	0	48.184626	16.37194				vyIUe41UV7uao.Y	551801	Vienna	TjMOcCdQUL.60NqK6g	12591699	Vienna	fcmfMChTUb4nZsOX	2344716	Vienna	rSA5zEBTUb4nNhY79w	23424750	Austria	577	1	0.000002
dMuutN1TWr3pNjNH_w	28751168	16	0	40.75152	-73.95959				.skCPTpTVr.Q3WKW	2459115	New York	eFEYI5ZQUL_VqqpXvg	12589342	Manhattan	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	578	1	0.000002
Xn603qdZU73h	8178	12	0	53.370118	-113.758792				Xn603qdZU73h	8178	Devon	iuNniR1TW7kvn2.JLg	29375228	Alberta	aZe42J5TUb6mIiaJ	2344915	Alberta	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	579	1	0.000002
h6Qv6_1TWr1uELd5XA	28751489	16	0	47.630881	-122.329298				uiZgkRVTVrMaF2cP	2490383	Seattle	e4JdbCFQUL8iSf0rtg	12590456	King	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	580	2	0.000004
bfaH7htTUbPIGSI1	2391835	15	0	37.868543	-121.98781				bfaH7htTUbPIGSI1	2391835	Diablo	Svx_fvhQUL8F_EyruA	12587676	Contra Costa	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	581	1	0.000003
0jgDwFFTUb4dYZcl	2346595	12	0	-4.321591	152.219867										0jgDwFFTUb4dYZcl	2346595	New Ireland	YqUtr2xTUb6lskpqEg	23424926	Papua New Guinea	582	1	0.000003
xg._E8ZWU7pju9E	710732	16	0	45.452574	9.180235				49Gidk1WU7JxrFY	718345	Milan	s74hs3JQUL.eVayfFw	12591813	Milan	GuxuuU5WU78KYF2H	7153338	Lombardy	5QqgvRVTUb7tSzaDpQ	23424853	Italy	583	1	0.000002
i9I8RW5WU7rNb1U	710522	16	0	45.463261	9.091562				49Gidk1WU7JxrFY	718345	Milan	s74hs3JQUL.eVayfFw	12591813	Milan	GuxuuU5WU78KYF2H	7153338	Lombardy	5QqgvRVTUb7tSzaDpQ	23424853	Italy	584	1	0.000003
llkfjSJQUL_QFLuo2Q	12596429	16	0	39.452875	-8.527896							llkfjSJQUL_QFLuo2Q	12596429	Torres Novas	EuWFJiNTUb4QI_JK	2346576	Santarém	MdFHJtRTUb5nEKAgcw	23424925	Portugal	585	1	0.000003
ui1_E8pWWr43A18	784794	16	0	47.375475	8.539252				ui1_E8pWWr43A18	784794	Zurich	DbGkB_9QUL_kJkiPOA	12593130	Zürich	UQXP2bFTUb60UhOc	2347107	Canton of Zurich	HfSZnNxTUb7.Mo5Vpg	23424957	Switzerland	586	1	0.000002
pn2XfQFVUbOPMQ	43985	15	0	52.20186	0.118875				F2YGLNtQVrPBoA	14979	Cambridge	2s5APCJQULyzTfTNWA	12602140	Cambridgeshire	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	587	3	0.000005
fsOLJzxQUL8OzusMTA	12587852	16	0	26.836028	-80.10444							fsOLJzxQUL8OzusMTA	12587852	Palm Beach	IPbJb2lTUb4Y7tKw	2347568	Florida	nz.gsghTUb4c2WAecA	23424977	United States	588	1	0.000002
K3ZpRSJTV7rjtGAA	2500856	15	0	42.043572	-88.16465				K3ZpRSJTV7rjtGAA	2500856	Streamwood	O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	589	1	0.000003
POF7cyVWVbzFrDM	776856	12	0	41.530427	2.276058				POF7cyVWVbzFrDM	776856	Vallromanes	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	590	1	0.000003
I78_uSpTWrhPjaINgQ	28288701	14	0	34.063538	-118.358373				7Z5HMmpTVr4VzDpD	2442047	Los Angeles	.D8LiGdQUL_LN4aBcw	12587688	Los Angeles	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	591	1	0.000003
XlNTvt5TW788Pg	29595	14	0	51.591842	-0.1375				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	592	1	0.000002
l3hteDNQULyGK4WMxQ	12695924	12	0	50.858085	-2.164478				l3hteDNQULyGK4WMxQ	12695924	North Dorset District	LkFpI2FQULwrgWruCQ	12602183	Dorset	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	593	1	0.000003
WlJXIRxTWrnIdWTRsQ	28334106	16	0	-6.665801	106.702222				WlJXIRxTWrnIdWTRsQ	28334106	Tapos 1	RA97TMxUVLpnM4gFww	56000443	Bogor Kabupaten	J6UN4HdTUb4tkLM1	2345715	West Java	QZY1SiRTUb674.n_LA	23424846	Indonesia	594	1	0.000003
5Gkmi2VXUbnWff0	633135	12	0	51.068962	2.472696				5Gkmi2VXUbnWff0	633135	Zuydcoote	uw.HSihQUL8iS7Z_Xg	12597175	Nord	gPItiOtWU7__X3zw	7153324	Nord-Pas-de-Calais	lbWye9tTUb6GOcp80w	23424819	France	595	1	0.000002
Nkc5Q89TUb5DZRqb	2346132	12	0	32.822912	21.857986										Nkc5Q89TUb5DZRqb	2346132	Al Jabal al Akhdar	AavW7TpTUb6klXXUgA	23424882	Libya	596	1	0.000002
